OBJECTID,Type,Name,NHLE link,Longitude,Latitude
220,Parks & Gardens,STONEHURST,https://historicengland.org.uk/listing/the-list/list-entry/1000326,-0.077292119,51.07022005
221,Parks & Gardens,STANSTED PARK,https://historicengland.org.uk/listing/the-list/list-entry/1000327,-0.931177441,50.89481054
222,Parks & Gardens,INKPEN HOUSE,https://historicengland.org.uk/listing/the-list/list-entry/1000328,-1.486749005,51.37120778
223,Parks & Gardens,BREAMORE,https://historicengland.org.uk/listing/the-list/list-entry/1000329,-1.786333919,50.97116578
224,Parks & Gardens,Ashridge Estate,https://historicengland.org.uk/listing/the-list/list-entry/1000330,-0.560025527,51.80054026
225,Parks & Gardens,GUNTON PARK,https://historicengland.org.uk/listing/the-list/list-entry/1000331,1.313368694,52.85652059
226,Parks & Gardens,HACKWOOD PARK,https://historicengland.org.uk/listing/the-list/list-entry/1000332,-1.064024142,51.24173499
227,Parks & Gardens,SANDLEFORD PRIORY,https://historicengland.org.uk/listing/the-list/list-entry/1000333,-1.313586211,51.37770398
228,Parks & Gardens,HALL BARN,https://historicengland.org.uk/listing/the-list/list-entry/1000334,-0.643551172,51.59130645
229,Parks & Gardens,KINGS WESTON HOUSE,https://historicengland.org.uk/listing/the-list/list-entry/1000335,-2.661633719,51.49234374
230,Parks & Gardens,BOWOOD,https://historicengland.org.uk/listing/the-list/list-entry/1000336,-2.036469334,51.42620269
231,Parks & Gardens,NARFORD HALL,https://historicengland.org.uk/listing/the-list/list-entry/1000337,0.611274743,52.68438861
232,Parks & Gardens,BICTON,https://historicengland.org.uk/listing/the-list/list-entry/1000338,-3.319869876,50.66897493
233,Parks & Gardens,BOUGHTON MONCHELSEA PLACE,https://historicengland.org.uk/listing/the-list/list-entry/1000339,0.538066688,51.22048142
234,Parks & Gardens,KENSINGTON GARDENS,https://historicengland.org.uk/listing/the-list/list-entry/1000340,-0.180976414,51.50614969
235,Parks & Gardens,FAULKBOURNE HALL,https://historicengland.org.uk/listing/the-list/list-entry/1000341,0.615663034,51.81783195
236,Parks & Gardens,WOBURN FARM,https://historicengland.org.uk/listing/the-list/list-entry/1000342,-0.481658437,51.37902361
237,Parks & Gardens,HATFIELD HOUSE,https://historicengland.org.uk/listing/the-list/list-entry/1000343,-0.204685083,51.75489052
238,Parks & Gardens,WOLLATON HALL,https://historicengland.org.uk/listing/the-list/list-entry/1000344,-1.206869418,52.94762652
239,Parks & Gardens,TREBAH,https://historicengland.org.uk/listing/the-list/list-entry/1000345,-5.121432129,50.1041919
240,Parks & Gardens,ELTON HALL,https://historicengland.org.uk/listing/the-list/list-entry/1000346,-0.398658641,52.52373763
241,Parks & Gardens,UPPARK,https://historicengland.org.uk/listing/the-list/list-entry/1000347,-0.884276981,50.95097188
242,Parks & Gardens,BROCKHURST,https://historicengland.org.uk/listing/the-list/list-entry/1000348,0.008415362,51.11781883
243,Parks & Gardens,PITSHILL AND THE MANOR OF DEAN,https://historicengland.org.uk/listing/the-list/list-entry/1000349,-0.651359191,50.9965453
244,Parks & Gardens,BOCONNOC,https://historicengland.org.uk/listing/the-list/list-entry/1000350,-4.60287074,50.40595237
245,Parks & Gardens,GRAY'S INN,https://historicengland.org.uk/listing/the-list/list-entry/1000351,-0.113752176,51.52016827
246,Parks & Gardens,HAGLEY HALL,https://historicengland.org.uk/listing/the-list/list-entry/1000352,-2.113985288,52.42532877
247,Parks & Gardens,"ROYAL HOSPITAL, CHELSEA and RANELAGH GARDENS",https://historicengland.org.uk/listing/the-list/list-entry/1000353,-0.156548689,51.48694696
248,Parks & Gardens,BOREHAM HOUSE,https://historicengland.org.uk/listing/the-list/list-entry/1000354,0.528139063,51.75336011
249,Parks & Gardens,CHATSWORTH HOUSE,https://historicengland.org.uk/listing/the-list/list-entry/1000355,-1.622223088,53.22631963
250,Parks & Gardens,WARMLEY HOUSE,https://historicengland.org.uk/listing/the-list/list-entry/1000356,-2.478025258,51.45498603
251,Parks & Gardens,LINDRIDGE,https://historicengland.org.uk/listing/the-list/list-entry/1000357,-3.568221727,50.56608711
252,Parks & Gardens,DOWN HOUSE,https://historicengland.org.uk/listing/the-list/list-entry/1000358,0.052121257,51.32766997
253,Parks & Gardens,BURGHLEY HOUSE,https://historicengland.org.uk/listing/the-list/list-entry/1000359,-0.455749025,52.63666369
254,Parks & Gardens,ROYAL VICTORIA PARK (FORMERLY BRENTRY HOUSE),https://historicengland.org.uk/listing/the-list/list-entry/1000360,-2.61337551,51.50484369
255,Parks & Gardens,THORESBY PARK,https://historicengland.org.uk/listing/the-list/list-entry/1000361,-1.04858185,53.23377442
256,Parks & Gardens,HONING HALL,https://historicengland.org.uk/listing/the-list/list-entry/1000362,1.449293418,52.80654357
257,Parks & Gardens,STOKE PARK,https://historicengland.org.uk/listing/the-list/list-entry/1000363,-0.601124584,51.53486048
258,Parks & Gardens,WOBURN ABBEY,https://historicengland.org.uk/listing/the-list/list-entry/1000364,-0.596861306,51.98908763
259,Parks & Gardens,COMBE BANK,https://historicengland.org.uk/listing/the-list/list-entry/1000365,0.118919876,51.28207236
260,Parks & Gardens,ROTHERFIELD HALL,https://historicengland.org.uk/listing/the-list/list-entry/1000366,0.199127916,51.03947996
261,Parks & Gardens,SHIREOAKS HALL,https://historicengland.org.uk/listing/the-list/list-entry/1000367,-1.182383485,53.31642314
262,Parks & Gardens,CAMPSEY ASHE PARK,https://historicengland.org.uk/listing/the-list/list-entry/1000368,1.425705682,52.14811222
263,Parks & Gardens,COMPTON VERNEY,https://historicengland.org.uk/listing/the-list/list-entry/1000369,-1.548082394,52.17210961
264,Parks & Gardens,LATIMER PARK,https://historicengland.org.uk/listing/the-list/list-entry/1000370,-0.56251575,51.6797216
265,Parks & Gardens,WIVENHOE PARK,https://historicengland.org.uk/listing/the-list/list-entry/1000371,0.951124054,51.8784466
266,Parks & Gardens,WYNYARD PARK,https://historicengland.org.uk/listing/the-list/list-entry/1000372,-1.357713454,54.62625483
267,Parks & Gardens,CRYSTAL PALACE PARK,https://historicengland.org.uk/listing/the-list/list-entry/1000373,-0.069909617,51.42143516
268,Parks & Gardens,SCAMPSTON HALL,https://historicengland.org.uk/listing/the-list/list-entry/1000374,-0.677716247,54.16636943
269,Parks & Gardens,BOUGHTON HOUSE,https://historicengland.org.uk/listing/the-list/list-entry/1000375,-0.680357307,52.40351197
270,Parks & Gardens,"THE OFFICERS' TERRACE, THE HISTORIC DOCKYARD, CHATHAM",https://historicengland.org.uk/listing/the-list/list-entry/1000376,0.528540827,51.39398672
271,Parks & Gardens,STONELEIGH ABBEY,https://historicengland.org.uk/listing/the-list/list-entry/1000377,-1.53953113,52.33462259
272,Parks & Gardens,AMPTHILL PARK,https://historicengland.org.uk/listing/the-list/list-entry/1000378,-0.503908751,52.0382326
273,Parks & Gardens,GARENDON,https://historicengland.org.uk/listing/the-list/list-entry/1000379,-1.260761581,52.76916205
274,Parks & Gardens,BURLEY ON THE HILL,https://historicengland.org.uk/listing/the-list/list-entry/1000380,-0.685037422,52.68215198
275,Parks & Gardens,SOMERHILL,https://historicengland.org.uk/listing/the-list/list-entry/1000381,0.298027823,51.1797112
276,Parks & Gardens,ORCHARDLEIGH,https://historicengland.org.uk/listing/the-list/list-entry/1000382,-2.324246569,51.25992467
277,Parks & Gardens,FLITWICK MANOR,https://historicengland.org.uk/listing/the-list/list-entry/1000383,-0.501806908,51.99467848
278,Parks & Gardens,COPPED HALL,https://historicengland.org.uk/listing/the-list/list-entry/1000384,0.070174181,51.6899676
279,Parks & Gardens,CASTLE ASHBY,https://historicengland.org.uk/listing/the-list/list-entry/1000385,-0.74623406,52.21266272
280,Parks & Gardens,WARWICK CASTLE,https://historicengland.org.uk/listing/the-list/list-entry/1000386,-1.583220499,52.26749235
281,Parks & Gardens,SALING HALL,https://historicengland.org.uk/listing/the-list/list-entry/1000387,0.469040453,51.90601279
282,Parks & Gardens,LEES COURT,https://historicengland.org.uk/listing/the-list/list-entry/1000388,0.898445257,51.25767113
283,Parks & Gardens,Weston Park,https://historicengland.org.uk/listing/the-list/list-entry/1000389,-2.283285196,52.68702681
284,Parks & Gardens,FAWLEY COURT AND TEMPLE ISLAND,https://historicengland.org.uk/listing/the-list/list-entry/1000390,-0.898132323,51.54985852
285,Parks & Gardens,WOTTON HOUSE,https://historicengland.org.uk/listing/the-list/list-entry/1000391,-0.395251958,51.21087153
286,Parks & Gardens,GREAT HARROWDEN HALL,https://historicengland.org.uk/listing/the-list/list-entry/1000392,-0.702703464,52.3312132
287,Parks & Gardens,OLDBURY COURT,https://historicengland.org.uk/listing/the-list/list-entry/1000393,-2.527851373,51.48995629
288,Parks & Gardens,TORTWORTH COURT,https://historicengland.org.uk/listing/the-list/list-entry/1000394,-2.4437696,51.62363877
289,Parks & Gardens,GROVELANDS PARK,https://historicengland.org.uk/listing/the-list/list-entry/1000395,-0.115455739,51.63244839
290,Parks & Gardens,SWAFFHAM PRIOR HOUSE,https://historicengland.org.uk/listing/the-list/list-entry/1000396,0.286231347,52.25154118
291,Parks & Gardens,WILBRAHAM TEMPLE,https://historicengland.org.uk/listing/the-list/list-entry/1000397,0.271780782,52.19753488
292,Parks & Gardens,DODDINGTON PLACE,https://historicengland.org.uk/listing/the-list/list-entry/1000398,0.786647698,51.28339451
293,Parks & Gardens,CHIDDINGSTONE CASTLE,https://historicengland.org.uk/listing/the-list/list-entry/1000399,0.143013905,51.18533424
294,Parks & Gardens,MARBLE HILL,https://historicengland.org.uk/listing/the-list/list-entry/1000400,-0.312589113,51.44969362
295,Parks & Gardens,RIPLEY CASTLE,https://historicengland.org.uk/listing/the-list/list-entry/1000401,-1.577907942,54.0427378
296,Parks & Gardens,ALLERTON PARK,https://historicengland.org.uk/listing/the-list/list-entry/1000402,-1.372637203,54.020254
297,Parks & Gardens,RUDDING PARK,https://historicengland.org.uk/listing/the-list/list-entry/1000403,-1.490786193,53.97277258
298,Parks & Gardens,ELVASTON CASTLE,https://historicengland.org.uk/listing/the-list/list-entry/1000404,-1.384881964,52.89193049
299,Parks & Gardens,Ightham Court,https://historicengland.org.uk/listing/the-list/list-entry/1000405,0.287901808,51.29413508
300,Parks & Gardens,TENDRING HALL PARK,https://historicengland.org.uk/listing/the-list/list-entry/1000406,0.902178323,51.98317173
301,Parks & Gardens,LEIGH COURT,https://historicengland.org.uk/listing/the-list/list-entry/1000407,-2.65904154,51.47040978
302,Parks & Gardens,COMBE ABBEY,https://historicengland.org.uk/listing/the-list/list-entry/1000408,-1.411847028,52.4134311
303,Parks & Gardens,REDLEAF,https://historicengland.org.uk/listing/the-list/list-entry/1000409,0.17461005,51.18684652
304,Parks & Gardens,STUDLEY ROYAL,https://historicengland.org.uk/listing/the-list/list-entry/1000410,-1.563530343,54.11343701
305,Parks & Gardens,BARWICK PARK,https://historicengland.org.uk/listing/the-list/list-entry/1000411,-2.628694254,50.92713324
306,Parks & Gardens,CUSWORTH HALL,https://historicengland.org.uk/listing/the-list/list-entry/1000412,-1.179210796,53.5269458
307,Parks & Gardens,OULTON HALL,https://historicengland.org.uk/listing/the-list/list-entry/1000413,-1.461781716,53.74459412
308,Parks & Gardens,BEARWOOD COLLEGE,https://historicengland.org.uk/listing/the-list/list-entry/1000414,-0.885601349,51.4126681
309,Parks & Gardens,Wentworth Castle Gardens,https://historicengland.org.uk/listing/the-list/list-entry/1000415,-1.514282618,53.52260954
310,Parks & Gardens,DULWICH PARK,https://historicengland.org.uk/listing/the-list/list-entry/1000416,-0.078718297,51.44563534
311,Parks & Gardens,GORHAMBURY,https://historicengland.org.uk/listing/the-list/list-entry/1000417,-0.388566635,51.75673717
312,Parks & Gardens,WORTLEY HALL,https://historicengland.org.uk/listing/the-list/list-entry/1000418,-1.522599498,53.49254058
313,Parks & Gardens,GROVE HOUSE,https://historicengland.org.uk/listing/the-list/list-entry/1000419,-0.246713762,51.45468895
314,Parks & Gardens,REDLYNCH PARK,https://historicengland.org.uk/listing/the-list/list-entry/1000420,-2.432000535,51.0899779
315,Parks & Gardens,CHAWTON HOUSE,https://historicengland.org.uk/listing/the-list/list-entry/1000421,-0.986603586,51.12705972
316,Parks & Gardens,Hazlegrove House,https://historicengland.org.uk/listing/the-list/list-entry/1000422,-2.574927767,51.03579536
317,Parks & Gardens,MAPPERTON HOUSE,https://historicengland.org.uk/listing/the-list/list-entry/1000423,-2.705612546,50.79336944
318,Parks & Gardens,LONGFORD CASTLE,https://historicengland.org.uk/listing/the-list/list-entry/1000424,-1.761358756,51.03966536
319,Parks & Gardens,SHARDELOES,https://historicengland.org.uk/listing/the-list/list-entry/1000425,-0.64578051,51.66388735
320,Parks & Gardens,PORT ELIOT,https://historicengland.org.uk/listing/the-list/list-entry/1000426,-4.316637899,50.40615271
321,Parks & Gardens,TRESCO,https://historicengland.org.uk/listing/the-list/list-entry/1000427,-6.331445675,49.94675182
322,Parks & Gardens,ENDSLEIGH,https://historicengland.org.uk/listing/the-list/list-entry/1000428,-4.27738994,50.571858
323,Parks & Gardens,ENCOMBE,https://historicengland.org.uk/listing/the-list/list-entry/1000429,-2.07950452,50.60441871
324,Parks & Gardens,ATHELHAMPTON,https://historicengland.org.uk/listing/the-list/list-entry/1000430,-2.327636449,50.74750018
325,Parks & Gardens,BATSFORD PARK,https://historicengland.org.uk/listing/the-list/list-entry/1000431,-1.735375581,52.00236934
326,Parks & Gardens,CIRENCESTER PARK,https://historicengland.org.uk/listing/the-list/list-entry/1000432,-2.031572734,51.72682079
327,Parks & Gardens,SEZINCOTE,https://historicengland.org.uk/listing/the-list/list-entry/1000433,-1.745564953,51.97796396
328,Parks & Gardens,BLENHEIM PALACE,https://historicengland.org.uk/listing/the-list/list-entry/1000434,-1.370115188,51.84599752
329,Parks & Gardens,MAGDALEN COLLEGE,https://historicengland.org.uk/listing/the-list/list-entry/1000435,-1.243370458,51.75328901
330,Parks & Gardens,STONOR,https://historicengland.org.uk/listing/the-list/list-entry/1000436,-0.926862449,51.59580262
331,Parks & Gardens,HESTERCOMBE,https://historicengland.org.uk/listing/the-list/list-entry/1000437,-3.083619047,51.05439592
332,Parks & Gardens,IFORD MANOR,https://historicengland.org.uk/listing/the-list/list-entry/1000438,-2.289066017,51.33099821
333,Parks & Gardens,LONGLEAT,https://historicengland.org.uk/listing/the-list/list-entry/1000439,-2.25873018,51.18683084
334,Parks & Gardens,WILTON,https://historicengland.org.uk/listing/the-list/list-entry/1000440,-1.866614129,51.06635951
335,Parks & Gardens,CHRIST CHURCH,https://historicengland.org.uk/listing/the-list/list-entry/1000441,-1.252215643,51.74752825
336,Parks & Gardens,MELLS MANOR HOUSE,https://historicengland.org.uk/listing/the-list/list-entry/1000442,-2.392353615,51.24210995
337,Parks & Gardens,DYRHAM PARK,https://historicengland.org.uk/listing/the-list/list-entry/1000443,-2.369688582,51.48075206
338,Parks & Gardens,GOLDNEY HOUSE,https://historicengland.org.uk/listing/the-list/list-entry/1000444,-2.614436598,51.45197644
339,Parks & Gardens,DEANERY GARDEN,https://historicengland.org.uk/listing/the-list/list-entry/1000445,-0.911775497,51.4742658
340,Parks & Gardens,WADDESDON MANOR,https://historicengland.org.uk/listing/the-list/list-entry/1000446,-0.927003811,51.83940144
341,Parks & Gardens,WEST WYCOMBE PARK,https://historicengland.org.uk/listing/the-list/list-entry/1000447,-0.797614514,51.63925698
342,Parks & Gardens,CAERHAYS CASTLE,https://historicengland.org.uk/listing/the-list/list-entry/1000448,-4.845679986,50.23509848
343,Parks & Gardens,LANHYDROCK,https://historicengland.org.uk/listing/the-list/list-entry/1000449,-4.6848832,50.43878982
344,Parks & Gardens,HARDWICK HALL,https://historicengland.org.uk/listing/the-list/list-entry/1000450,-1.305879286,53.17174564
345,Parks & Gardens,KEDLESTON HALL,https://historicengland.org.uk/listing/the-list/list-entry/1000451,-1.534611468,52.96319555
346,Parks & Gardens,CASTLE DROGO,https://historicengland.org.uk/listing/the-list/list-entry/1000452,-3.802432852,50.69635163
347,Parks & Gardens,Dartington Hall,https://historicengland.org.uk/listing/the-list/list-entry/1000453,-3.690977965,50.44981549
348,Parks & Gardens,Sherborne Castle,https://historicengland.org.uk/listing/the-list/list-entry/1000454,-2.48609289,50.94604184
349,Parks & Gardens,BRAXTED PARK,https://historicengland.org.uk/listing/the-list/list-entry/1000455,0.69187687,51.80740569
350,Parks & Gardens,KIFTSGATE COURT,https://historicengland.org.uk/listing/the-list/list-entry/1000456,-1.75524984,52.08429009
351,Parks & Gardens,WESTONBIRT,https://historicengland.org.uk/listing/the-list/list-entry/1000457,-2.20854742,51.60911538
352,Parks & Gardens,Croome Court,https://historicengland.org.uk/listing/the-list/list-entry/1000458,-2.169241902,52.10042494
353,Parks & Gardens,EASTNOR CASTLE,https://historicengland.org.uk/listing/the-list/list-entry/1000459,-2.373932265,52.03586773
354,Parks & Gardens,BELTON HOUSE,https://historicengland.org.uk/listing/the-list/list-entry/1000460,-0.604633114,52.93621207
